"id";"reputation";"ex";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector"
"5579";"1";"0";"1";"1";"0,000060686534002294";"7";"0,261224189874348";"33,3418350905553";"0,000586711312056512"
"5580";"66";"0";"1";"0";"0,000060686534002294";"0";"0";"0";"0,000586711312056512"
"5584";"31";"0";"1";"11";"0,0000337265770973863";"6";"0,330360460795243";"0";"0,000244794250290666"
"5587";"61";"0";"3";"1";"0,0000624537074833862";"9";"0,218406340234687";"20,8642889180114";"0,00110848063232304"
"5589";"11";"0";"1";"1";"0,0000377335269424465";"8";"0,242664119011874";"1,53863346104725";"0,000234585940166365"
"5591";"113";"0";"0";"2";"0,0000311204305365192";"7";"0,269598180439727";"0";"0"
"5594";"123";"0";"3";"4";"0,000176678430218823";"7";"0,293874514342399";"285,550138619629";"0,0216043896496886"
"5595";"1";"0";"1";"0";"0,0000728068861841896";"0";"0";"0";"0,0122029254857321"
"5596";"152";"0";"3";"7";"0,000204076120900377";"7";"0,308620539977429";"473,64990743002";"0,0182434201650278"
"5598";"36";"0";"3";"6";"0,000115561500601486";"7";"0,308674133889034";"82,1630392742541";"0,00552784430121023"
"5599";"6";"0";"0";"2";"0,0000311204305365192";"7";"0,297532413216228";"0";"0"
"5603";"158";"0";"2";"4";"0,000123524898256732";"7";"0,310371922472499";"191,439630335851";"0,0115167901446383"
"5604";"108";"0";"0";"1";"0,0000311204305365192";"7";"0,289552967999349";"0";"0"
"5607";"36";"0";"1";"0";"0,0000373523368718953";"0";"0";"0";"0,000419049386918874"
"5611";"177";"0";"1";"7";"0,0000354216319846129";"7";"0,306816220880069";"0";"0,000244794250290666"
"5612";"101";"0";"1";"0";"0,0000594593685426717";"0";"0";"0";"0,000275419180663566"
"5616";"26";"0";"2";"6";"0,000110779703494009";"7";"0,311078053902695";"365,40667248614";"0,0173943822986484"
"5619";"21";"0";"0";"1";"0,0000311204305365192";"8";"0,207008964955175";"0";"0"
"5630";"148";"0";"13";"19";"0,000539466504761233";"6";"0,348051693753671";"30079,4788208092";"0,0855925085594529"
"5632";"113";"0";"0";"1";"0,0000311204305365192";"7";"0,289552967999349";"0";"0"
"5633";"31";"0";"1";"3";"0,0000365373008645271";"7";"0,303017388339584";"0";"0,000463180983850911"
"5635";"39";"0";"1";"7";"0,0000520732284806683";"7";"0,311050835593665";"284,17381468256";"0,000321562662977024"
"5636";"16";"0";"2";"3";"0,0000892427395442638";"7";"0,276826039557701";"821,599756557537";"0,00136945572860512"
"5640";"128";"0";"1";"7";"0,0000354216319846129";"6";"0,317812136920189";"0";"0,000244794250290666"
"5642";"124";"0";"2";"6";"0,0000938907517767296";"7";"0,303560754845871";"201,819424716344";"0,00572166967956347"
"5643";"160";"0";"3";"11";"0,0000547258784359544";"7";"0,314462627156126";"458,199852219453";"0,000775309936384687"
"5644";"181";"0";"2";"2";"0,000126474233425314";"7";"0,297439759036145";"0";"0,0152289264890773"
"5647";"11";"0";"1";"0";"0,0000443466233483738";"0";"0";"0";"0,000234585940166365"
"5649";"8";"0";"0";"2";"0,0000311204305365192";"7";"0,297623033143622";"0";"0"
"5650";"106";"0";"1";"3";"0,0000434238702917287";"7";"0,304269701377599";"0";"0,000244794250290666"
"5656";"121";"0";"1";"4";"0,0000395180153584541";"7";"0,305524529598763";"0";"0,000244794250290666"
"5657";"52";"0";"1";"1";"0,0000557026026799488";"7";"0,283809675874182";"0";"0,00505629603180888"
"5659";"106";"0";"1";"2";"0,0000541225221327741";"7";"0,290143603133159";"0";"0,000244794250290666"
"5660";"116";"0";"0";"2";"0,0000311204305365192";"7";"0,274192304726656";"0";"0"
"5661";"118";"0";"3";"4";"0,000177042086734393";"7";"0,298488664987406";"143,363137683834";"0,0218136881474114"
"5665";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,285588117221999";"0";"0"
"5668";"17";"0";"1";"1";"0,000039993847135226";"7";"0,255296229802513";"1,76734936559105";"0,00270339395226117"
"5669";"560";"1";"14";"42";"0,000604913294369601";"6";"0,369389027431421";"28507,3292456194";"0,0649275859833905"
"5676";"16";"0";"0";"1";"0,0000311204305365192";"8";"0,233058067898807";"0";"0"
"5680";"140";"0";"3";"7";"0,000138849644249063";"7";"0,295929409806043";"1251,23585888518";"0,0195836075576898"
"5682";"6";"0";"1";"5";"0,0000374945005479113";"7";"0,307905446358992";"0";"0,000244794250290666"
"5684";"116";"0";"0";"1";"0,0000311204305365192";"7";"0,249211577545729";"0";"0"
"5686";"131";"0";"5";"5";"0,000114873782025232";"7";"0,309399477806789";"593,179518327627";"0,00487093134008211"
"5688";"260";"1";"8";"25";"0,000332268342376734";"7";"0,345817120622568";"41346,3596954642";"0,0234832629931768"
"5692";"101";"0";"1";"0";"0,0000480921202238987";"0";"0";"0";"0,00160646754831983"
"5694";"607";"1";"28";"14";"0,0006122017256134";"6";"0,333959605448567";"41180,1853530375";"0,0414292774549946"
"5699";"56";"0";"6";"3";"0,000360216017675119";"7";"0,257496740547588";"79,2725347600094";"0,00869256846519482"
"5700";"856";"1";"6";"68";"0,000204229234786014";"6";"0,38540763226366";"57662,4979374204";"0,00756655433380671"
"5702";"416";"1";"8";"14";"0,000167485082115886";"7";"0,309426407868396";"26305,3115005026";"0,0199364015778598"
"5704";"133";"0";"0";"1";"0,0000311204305365192";"7";"0,289552967999349";"0";"0"
"5706";"108";"0";"1";"3";"0,0000434238702917287";"7";"0,289411573207455";"0";"0,000244794250290666"
"5707";"16";"0";"0";"4";"0,0000311204305365192";"7";"0,294370860927152";"0";"0"
"5708";"9";"0";"1";"2";"0,0000520732284806683";"7";"0,286994429643982";"64,0521355721828";"0,000321562662977024"
"5709";"12";"0";"1";"8";"0,0000348200652829295";"7";"0,322513373832623";"0";"0,000244794250290666"
"5714";"11";"0";"1";"2";"0,000137003559135431";"7";"0,266771724448447";"16,0752853412778";"0,00260500649617865"
"5715";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,305787255997936";"0";"0"
"5719";"113";"0";"0";"3";"0,0000311204305365192";"7";"0,298347176776575";"0";"0"
"5720";"251";"1";"7";"16";"0,000167404379771949";"7";"0,332802845909006";"19643,0846965104";"0,0211692395306325"
"5723";"21";"0";"1";"1";"0,0000363935153095127";"8";"0,239531439342938";"0";"0,000276525664486023"
"5726";"81";"0";"1";"0";"0,0000480921202238987";"0";"0";"0";"0,00160646754831983"
"5727";"111";"0";"10";"4";"0,000382046167291752";"7";"0,305938037865749";"2198,06970570497";"0,0303345773954583"
"5729";"372";"1";"10";"52";"0,000543248519298399";"6";"0,358982126628294";"44251,8938474486";"0,0510651663323152"
"5730";"11";"0";"0";"3";"0,0000311204305365192";"7";"0,285737243873041";"0";"0"
"5732";"116";"0";"0";"4";"0,0000311204305365192";"7";"0,293229982683269";"0";"0"
"5734";"111";"0";"7";"2";"0,000135777822273486";"7";"0,289565854850534";"356,06670910998";"0,00366586652779412"
"5735";"111";"0";"0";"3";"0,0000311204305365192";"8";"0,23956088362069";"0";"0"
"5736";"10";"0";"2";"5";"0,0000876175441995726";"7";"0,311350499211771";"553,133186813076";"0,0152289264890773"
"5741";"21";"0";"3";"2";"0,0000738970445730356";"7";"0,289565854850534";"121,324410580766";"0,000884889800816938"
"5744";"11";"0";"1";"0";"0,0000399378924110889";"0";"0";"0";"0,000234585940166365"
"5750";"6";"0";"0";"3";"0,0000311204305365192";"7";"0,288332117084245";"0";"0"
"5754";"3075";"1";"69";"47";"0,00148759506856821";"6";"0,357106981416374";"128533,753081111";"0,0982769076904633"
"5755";"4751";"1";"99";"54";"0,00253132447450018";"7";"0,355891480628692";"197411,247296074";"0,19649615795319"
"5757";"206";"0";"5";"2";"0,000146066326754145";"7";"0,256808495268367";"20,4757911413197";"0,00329728235636368"
"5761";"21";"0";"2";"0";"0,000048831278177788";"0";"0";"0";"0,000854731189781263"
"5762";"4553";"1";"205";"55";"0,00362706004503625";"6";"0,36805052282845";"289882,590465719";"0,163304478992985"
"5767";"168";"0";"6";"9";"0,000217651693649286";"7";"0,307021331721219";"1499,90467435726";"0,0288806788188501"
"5771";"729";"1";"25";"16";"0,000756515303190753";"6";"0,331839820778493";"41975,6494751505";"0,0765086484840098"
"5778";"11";"0";"1";"2";"0,0000371289290105739";"7";"0,288344553491767";"22,5261464754722";"0,000297806801341847"
"5781";"3";"0";"2";"4";"0,000138934138932077";"7";"0,316732002851033";"0";"0,0264056999274642"
"5782";"286";"1";"3";"4";"0,000283263018468041";"7";"0,292159763313609";"5036,08186058948";"0,0177818115907982"
"5783";"21";"0";"1";"0";"0,0000436664397742651";"0";"0";"0";"0,00173756564338391"
"5784";"428";"1";"29";"17";"0,000758953952833698";"6";"0,339347079037801";"19782,2065319799";"0,0683533863550943"
"5785";"16";"0";"0";"3";"0,0000311204305365192";"7";"0,315304131938287";"0";"0"
"5790";"1";"0";"1";"7";"0,0000354216319846129";"7";"0,308653762694211";"0";"0,000244794250290666"
"5792";"11";"0";"1";"1";"0,0000422653282153598";"7";"0,289542270728132";"0";"0,00174314180381253"
"5794";"106";"0";"2";"4";"0,0000739801584002823";"7";"0,298413497859481";"0";"0,0034542266488378"
"5795";"143";"0";"0";"3";"0,0000311204305365192";"7";"0,273994761978124";"0";"0"
"5796";"5";"0";"1";"7";"0,0000354216319846129";"7";"0,304095067111225";"0";"0,000244794250290666"
"5798";"36";"0";"1";"0";"0,0000354216319846129";"0";"0";"0";"0,000244794250290666"
"5799";"69";"0";"5";"6";"0,000116905240632254";"7";"0,308326105810928";"393,830077665393";"0,0161756324981266"
"5800";"21";"0";"0";"3";"0,0000311204305365192";"7";"0,308038808038808";"0";"0"
"5804";"28";"0";"2";"2";"0,000129663767880936";"7";"0,271270507439908";"59,9966074344126";"0,0079659330729293"
"5805";"11";"0";"0";"1";"0,0000311204305365192";"7";"0,250404901063305";"0";"0"
"5808";"43";"0";"2";"5";"0,0000388072740768542";"7";"0,299764031687173";"171,004890948466";"0,000489588500581331"
"5810";"1";"0";"1";"1";"0,0000334693513978966";"7";"0,29018039343727";"20,3670750683459";"0,00025810806326014"
"5819";"51";"0";"2";"9";"0,0000830084002327128";"7";"0,306333476949591";"74,3842019487708";"0,00445480160133081"
"5823";"153";"0";"1";"8";"0,000135447077088521";"7";"0,315915755798454";"1840,43769814386";"0,00816455213733518"
"5825";"154";"0";"5";"14";"0,000186023576832395";"6";"0,339476699770817";"1449,82542888168";"0,0299664193617822"
"5832";"1";"0";"1";"0";"0,0000518660564116244";"0";"0";"0";"0,00204797786380206"
"5833";"113";"0";"1";"5";"0,0000374945005479113";"6";"0,325224071702945";"0";"0,000244794250290666"
"5834";"116";"0";"0";"2";"0,0000311204305365192";"7";"0,273265196342119";"0";"0"
"5839";"101";"0";"1";"0";"0,0000482009853860388";"0";"0";"0";"0,00064865349155408"
"5843";"6";"0";"0";"1";"0,0000311204305365192";"8";"0,262532299741602";"0";"0"
"5848";"101";"0";"2";"0";"0,0000858991197238422";"0";"0";"0";"0,00235777044888494"
"5850";"11";"0";"1";"5";"0,0000374945005479113";"6";"0,315304131938287";"0";"0,000244794250290666"
"5851";"341";"1";"22";"34";"0,000941892349988958";"7";"0,355180337696074";"46965,4858278363";"0,105811109319186"
"5852";"16";"0";"0";"6";"0,0000311204305365192";"7";"0,298597699219078";"0";"0"
"5853";"16";"0";"0";"5";"0,0000311204305365192";"6";"0,322832501134816";"0";"0"
"5855";"101";"0";"1";"1";"0,0000416018089458793";"7";"0,280340667139815";"4,05895858067634";"0,00118947905972134"
"5857";"120";"0";"2";"7";"0,0000828696593564571";"7";"0,306624115922029";"0";"0,0126489580514152"
"5859";"176";"0";"7";"9";"0,000122226117296134";"7";"0,312307827462005";"583,534308785128";"0,00400211140492976"
"5860";"108";"0";"4";"3";"0,000181084870150089";"7";"0,272101033295063";"5591,69936985965";"0,00678547794655208"
"5861";"36";"0";"1";"1";"0,0000439743044906064";"8";"0,257926431110789";"0";"0,000762247532903199"
"5862";"402";"1";"8";"10";"0,000229014811582592";"7";"0,277236216174062";"17682,8721468901";"0,0172216449620418"
"5863";"131";"0";"1";"0";"0,000042525634502405";"0";"0";"0";"0,000623730492247847"
"5869";"21";"0";"1";"1";"0,0000544341380021721";"7";"0,289542270728132";"0";"0,00120152553020607"
"5870";"9";"0";"1";"2";"0,0000340595844947091";"7";"0,293399339933993";"15,2293455318715";"0,000234585940166365"
"5871";"31";"0";"1";"0";"0,0000384185866203155";"0";"0";"0";"0,000452637522625592"
"5874";"116";"0";"3";"6";"0,000159346483650251";"6";"0,316";"1243,72898831056";"0,029798546099773"
"5879";"11";"0";"1";"2";"0,0000480921202238987";"7";"0,293244246473645";"0";"0,00160646754831983"
"5880";"6";"0";"0";"4";"0,0000311204305365192";"7";"0,305636707338031";"0";"0"
"5886";"11";"0";"0";"1";"0,0000311204305365192";"8";"0,262532299741602";"0";"0"
"5888";"136";"0";"1";"4";"0,0000395180153584541";"7";"0,296432144048016";"0";"0,000244794250290666"
"5889";"11";"0";"1";"0";"0,0000421004174086047";"0";"0";"0";"0,000406107429615561"
"5891";"136";"0";"0";"1";"0,0000311204305365192";"7";"0,292121909143186";"0";"0"
"5892";"120";"0";"1";"6";"0,0000580238406551403";"7";"0,309103556212503";"28,4564931337901";"0,00215002759754786"
"5893";"94";"0";"4";"8";"0,000224055273831393";"7";"0,302013422818792";"444,079127157661";"0,00931237988738942"
"5902";"8";"0";"0";"3";"0,0000311204305365192";"7";"0,293084974861947";"0";"0"
"5906";"101";"0";"1";"0";"0,0000805895217175161";"0";"0";"0";"0,00538810365241898"
"5907";"126";"0";"1";"0";"0,0000345028260151473";"0";"0";"0";"0,000297869841805391"
"5908";"138";"0";"2";"2";"0,000102892304870526";"7";"0,289943724002936";"5661,07590227419";"0,0171209019130144"
"5909";"131";"0";"3";"4";"0,000155986179278837";"7";"0,294068988336504";"8,78034563557375";"0,0190342697115827"
"5910";"15";"0";"2";"3";"0,0000842661300699364";"7";"0,310806084979892";"614,415576904398";"0,0150715382816346"
"5915";"101";"0";"1";"0";"0,000039009661355426";"0";"0";"0";"0,000617115324487164"
"5917";"327";"1";"3";"15";"0,000137606034637757";"6";"0,337510680717744";"6699,09119243995";"0,0034731325100259"
"5919";"146";"0";"3";"4";"0,000136297624319643";"7";"0,289754666231967";"246,677348893066";"0,0130814382537736"
"5922";"646";"1";"33";"6";"0,00123299143795254";"7";"0,29448310139165";"13812,1027435914";"0,107922710723273"
"5923";"101";"0";"1";"0";"0,0000540197669111182";"0";"0";"0";"0,00051943571693855"
"5924";"219";"1";"8";"3";"0,00027213799313006";"7";"0,297688829341819";"1558,15207732584";"0,0174263839369729"
"5925";"158";"0";"1";"6";"0,0000495494220307667";"7";"0,27970102281668";"11096,8243520065";"0,000283450000380052"
"5926";"123";"0";"1";"2";"0,0000580238406551403";"7";"0,266112732988996";"0";"0,00215002759754786"
"5927";"24";"0";"0";"6";"0,0000311204305365192";"7";"0,320735997113737";"0";"0"
"5928";"421";"1";"8";"1";"0,000196238296077932";"7";"0,258489056933033";"131,507901757533";"0,0190568010983089"
"5929";"11";"0";"2";"2";"0,0000836386114815246";"7";"0,256956993133357";"0";"0,0018815234940298"
"5930";"123";"0";"0";"2";"0,0000311204305365192";"8";"0,246978747048201";"0";"0"
"5933";"16";"0";"2";"4";"0,000174868492620209";"7";"0,311596108335525";"988,964055628767";"0,0126050206668074"
"5936";"36";"0";"0";"2";"0,0000311204305365192";"7";"0,273433294886582";"0";"0"
"5937";"69";"0";"2";"3";"0,0000650433523355523";"7";"0,292785373085159";"16684,9988202464";"0,00239536375924263"
"5940";"293";"1";"5";"4";"0,0000738009330988107";"7";"0,290464907263665";"3685,08781710071";"0,00166162456858764"
"5944";"113";"0";"0";"1";"0,0000311204305365192";"7";"0,289552967999349";"0";"0"
"5945";"108";"0";"0";"2";"0,0000311204305365192";"7";"0,285313226919066";"0";"0"
"5946";"31";"0";"1";"0";"0,0000381399422169312";"0";"0";"0";"0,000245336161694777"
"5947";"151";"0";"11";"2";"0,000284073922228641";"7";"0,257496740547588";"98,6985101284486";"0,00802611804752081"
"5948";"101";"0";"1";"0";"0,0000580238406551403";"0";"0";"0";"0,00215002759754786"
"5950";"101";"0";"1";"0";"0,0000518660564116244";"0";"0";"0";"0,00204797786380206"
"5951";"81";"0";"1";"3";"0,0000381399422169312";"7";"0,263528539659007";"5,08252202187595";"0,000245336161694777"
"5953";"101";"0";"2";"0";"0,000056822595240847";"0";"0";"0";"0,00054431041387654"
"5958";"123";"0";"3";"3";"0,000169752026179043";"7";"0,289589442815249";"317,505971419635";"0,017791921934767"
"5963";"118";"0";"4";"3";"0,0000841912122604207";"7";"0,294263719890738";"187,726456470111";"0,00367455355287083"
"5966";"253";"1";"1";"9";"0,0000418361680652594";"7";"0,31619674464111";"11212,0416629894";"0,000402172499788537"
"5971";"326";"1";"7";"6";"0,000218581912299364";"7";"0,30643910007758";"296,785886704393";"0,0240374473635646"
"5972";"113";"0";"3";"2";"0,000132259110159423";"7";"0,298890196737851";"58,8722868530389";"0,013065710540665"
"5978";"121";"0";"1";"3";"0,0000434238702917287";"7";"0,293399339933993";"0";"0,000244794250290666"
"5980";"21";"0";"1";"0";"0,000039993847135226";"0";"0";"0";"0,00270339395226117"
"5981";"86";"0";"1";"0";"0,0000557026026799488";"0";"0";"0";"0,00505629603180888"
"5985";"138";"0";"2";"0";"0,0000383809100500644";"0";"0";"0";"0,000670941008379625"
"5988";"101";"0";"2";"0";"0,000052479670442287";"0";"0";"0";"0,00133805474890408"
"5989";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,269088157396897";"0";"0"
"5990";"6";"0";"1";"4";"0,0000395180153584541";"7";"0,299907227797925";"0";"0,000244794250290666"
"5991";"11";"0";"1";"1";"0,0000950858651926462";"7";"0,289518690447105";"0";"0,0168620622660707"
"5992";"126";"0";"1";"2";"0,0000950858651926462";"7";"0,303664474246177";"0";"0,0168620622660707"
"5995";"127";"0";"4";"6";"0,0000629953503558594";"7";"0,322361262241567";"2218,73391672545";"0,00212620752875149"
"5997";"21";"0";"0";"2";"0,0000311204305365192";"8";"0,265234578951294";"0";"0"
"6000";"16";"0";"0";"2";"0,0000311204305365192";"7";"0,277054927931437";"0";"0"
"6001";"161";"0";"1";"1";"0,000207306099159167";"0";"0";"0";"0,000244794250290666"
"6003";"304";"1";"27";"11";"0,000393757751285787";"7";"0,305517359917497";"17418,3510517907";"0,0164009508477571"
"6009";"250";"1";"7";"21";"0,000132797750014054";"7";"0,32983856002969";"8701,12428535001";"0,00459496807860737"
"6019";"80";"0";"2";"2";"0,000114911881617277";"7";"0,275837988826816";"21,3958208487404";"0,00713316353185869"
"6024";"115";"0";"1";"5";"0,0000374945005479113";"7";"0,303801794105083";"0";"0,000244794250290666"
"6027";"191";"0";"3";"4";"0,0000881221227988745";"7";"0,296077288248522";"12,2645837676442";"0,00362439925602826"
"6031";"113";"0";"1";"1";"0,000133907457820362";"7";"0,290109352048311";"0";"0,0234585940166365"
"6032";"107";"0";"1";"13";"0,0000332975817517117";"7";"0,33553500660502";"0";"0,000244794250290666"
"6033";"133";"0";"1";"1";"0,0000874401990977227";"7";"0,266851824050443";"0";"0,00737353600528047"
"6035";"175";"0";"4";"10";"0,000139768649387624";"6";"0,319234913793103";"3124,72434230781";"0,0203848758140232"
"6036";"111";"0";"1";"1";"0,0000549207291637381";"8";"0,223655237496068";"0";"0,000315141163649784"
"6037";"13";"0";"0";"4";"0,0000311204305365192";"7";"0,296852825778446";"0";"0"
"6038";"176";"0";"6";"5";"0,000140001469513784";"7";"0,288064176322826";"9382,52638945063";"0,00295891885950123"
"6039";"16";"0";"0";"3";"0,0000311204305365192";"7";"0,296728971962617";"0";"0"
"6041";"13";"0";"1";"1";"0,0000387937484479742";"8";"0,242711818119751";"0";"0,000315753720444326"
"6042";"121";"0";"1";"0";"0,0000443466233483738";"0";"0";"0";"0,000234585940166365"
"6043";"440";"1";"7";"14";"0,00012638382826688";"7";"0,32047236996304";"10556,5087605415";"0,00239629780959508"
"6044";"18";"0";"1";"2";"0,000133907457820362";"7";"0,290940338816597";"0";"0,0234585940166365"
